Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,32.9260368347168,35.83897713928526,27.214710893257514,29.391234041782162,855215656
2007-10-08,31.240461349487305,34.038847046660564,31.044082549129975,34.038847046660564,126671715
2007-10-09,33.367889404296875,33.66245539111974,29.571248798459777,31.25682502678703,116725709
2007-10-10,33.67882537841797,34.36614907009897,33.38425935033865,34.23522910902443,67931378
2007-10-11,37.44273376464844,39.275595354721425,33.3842573832863,39.275595354721425,106320954
2007-10-12,37.19725799560547,38.588268224563784,36.32992309363304,36.657219618093826,99410791
2007-10-15,37.688201904296875,38.195514168938466,37.36090538746093,37.96640483145605,41814972
2007-10-16,41.53394317626953,42.18854076264708,37.47546655188963,37.737302035045545,138614496
2007-10-17,44.774169921875,45.82151599236088,34.72616400944249,37.3118075283554,204876259
2007-10-18,43.20314407348633,48.914469403371015,41.3539198563973,45.494219424736386,146617799
2007-10-19,43.05586242675781,44.80689943952681,40.912067871954505,42.22125375974552,110266491
2007-10-22,42.48309326171875,43.80864218682868,41.07571578003259,42.18852732716571,72253405
2007-10-23,45.51060104370117,45.91972176917462,43.53045406886327,43.53045406886327,74594921
2007-10-24,44.80690383911133,46.96706165392065,44.29959159423387,46.47611245855027,63055170
2007-10-25,44.708709716796875,45.756060246823985,39.48832899373608,43.28496911603096,34522489
2007-10-26,46.050621032714844,46.78703804303254,44.266853609803974,45.494215293666805,62370025
2007-10-29,46.983428955078125,48.11260377205033,46.57430828794955,46.803417637238894,43657697
2007-10-30,48.030784606933594,49.32360338524318,46.214285993437926,47.62166389748554,79921711
2007-10-31,49.02903747558594,50.109118814570955,48.11260886000212,48.2762571441595,44655368
2007-11-01,47.93259048461914,50.61642397496023,47.53983728748573,50.2400338296577,50632492
2007-11-02,48.7999267578125,49.09449721257653,45.82152718034314,46.197921774931906,32001693
2007-11-05,49.798179626464844,50.89462389327213,48.472626012237534,48.76719644156137,38833135
2007-11-06,50.45277404785156,53.643915311394906,49.76545042631662,50.66551591090577,81880281
2007-11-07,49.71635818481445,52.105621214982776,48.60355080691747,51.3855714712817,33593141
2007-11-08,48.86539840698242,50.19095242219051,47.78532130354885,48.439914563628506,27990521
2007-11-12,50.04364013671875,50.92734233627745,46.09971521112351,47.392537977284896,35153735
2007-11-13,51.238277435302734,52.26926049867618,49.27449848059415,50.89461789392585,43830531
2007-11-14,50.56733322143555,52.858409204127646,50.30549330272444,52.13835497672688,36738579
2007-11-15,51.41828536987305,52.318350587580376,50.45275908790835,51.516472527017,29242252
2007-11-16,51.058265686035156,52.220166448206584,50.46912934131674,51.18918339400278,18895294
2007-11-19,52.90749740600586,54.82218302698369,51.82742061429702,52.220173793444154,40716718
2007-11-20,52.08924865722656,54.16758225034469,51.45101872794275,52.69474804975995,26342171
2007-11-21,48.030784606933594,52.71112374732187,46.86887912855482,52.400194671687636,26814499
2007-11-22,46.37793731689453,49.45452880498326,44.36506418233222,47.52347537842933,34096185
2007-11-23,49.45451736450195,49.74908333861913,46.672492562248586,49.42178682532381,27664090
2007-11-26,49.847267150878906,51.28737082428399,49.45451402499175,51.28737082428399,20159123
2007-11-27,48.61991882324219,50.69825300786427,48.11261089657781,50.69825300786427,20573198
2007-11-28,47.89985656738281,49.91273376296221,47.572560039873096,49.6836244180081,16435311
2007-11-29,46.60703659057617,49.35632645377979,46.00153714446008,49.09449101509112,25530967
2007-11-30,48.40717697143555,48.70174300777469,46.80342460537221,47.45801777023431,18437721
2007-12-03,49.0944938659668,49.699993347243726,48.61991211163648,48.99630224132429,16851227
2007-12-04,48.456260681152344,49.83090782249839,48.09623362610999,49.421787177960056,14008727
2007-12-05,50.38732147216797,50.567337263027824,48.43990939477916,48.53809659761603,27725290
2007-12-06,49.45451736450195,52.25290077747978,48.81628738787883,51.48375308338714,24104710
2007-12-07,49.24177169799805,50.46913363827258,48.358073764546255,49.76544701369714,11742386
2007-12-10,49.29087448120117,49.89636954540992,48.65264443500267,49.716358219171134,8330010
2007-12-11,49.0617561340332,50.01091506434373,48.816283767267926,49.732712160827866,11685950
2007-12-12,49.02903747558594,49.47088873065963,48.11260886000212,48.439905428316884,16342131
2007-12-13,48.21078872680664,49.74908413976418,48.03077741729258,49.09449110263215,14620172
2007-12-14,47.73622131347656,48.48900619545602,47.490748850944144,48.04715487504876,10991851
2007-12-17,44.85600280761719,48.27625346128141,44.18504223021157,48.01441356305843,19355678
2007-12-18,44.65961456298828,46.148811745041854,43.26860454750696,44.34868113677191,21607783
2007-12-19,43.841392517089844,46.49249600359133,43.46500229525349,46.099738287352416,19526912
2007-12-20,43.399539947509766,44.77418747555233,43.20316109504021,44.414160319232195,17105204
2007-12-24,44.72507095336914,45.42875741148126,43.6940836160333,44.05411058786153,16711519
2007-12-26,46.0833625793457,46.6397684513742,44.97055527453196,44.97055527453196,20930094
2007-12-27,46.41066360473633,47.6871192968914,46.01790595826845,47.03252617894073,44565277
2007-12-28,46.770694732666016,46.967073572800835,45.82153107855509,46.31247595927009,18354518
2007-12-31,47.114356994628906,47.39255999702711,46.54158793526264,47.130724488443114,11982308
2008-01-01,47.98166275024414,48.423513784942955,46.91794943375222,47.359800468451034,16687746
2008-01-02,47.7198486328125,48.3417111912771,47.016161936675104,47.981684097668044,13437280
2008-01-03,49.68362808227539,49.880006901113205,46.8525137983646,47.42528276374947,31815218
2008-01-04,49.42178726196289,51.05826984289778,49.094490745775914,50.40367681052382,28011310
2008-01-07,49.01268005371094,50.14185068057585,48.48900459639586,49.110867259788115,15858063
2008-01-08,47.34346008300781,49.749090699515186,46.77069109999385,49.06176703204969,13282666
2008-01-09,46.59067153930664,47.60529168599768,46.47611686416931,47.39254982602456,13113527
2008-01-10,45.477874755859375,48.11261513814273,45.16694119968958,46.803428694049956,18023003
2008-01-11,46.16516876220703,46.60701979005705,44.348671078655066,46.09970770651016,11629440
2008-01-14,46.86888122558594,47.35982609888971,45.5106012972943,46.24701860724996,10264240
2008-01-15,45.445133209228516,47.818033064907134,45.06874308548678,47.62165869721115,11558334
2008-01-16,44.5123405456543,45.49423021478298,43.3831700897025,45.11784006279905,14834065
2008-01-17,45.70695495605469,46.721574689811725,43.72680906097822,44.67596773865742,16169395
2008-01-18,43.57954406738281,45.37967492736224,43.203149517992586,45.33057689796827,13254156
2008-01-21,36.16627883911133,43.20315489479833,31.502300629092268,43.20315489479833,33202389
2008-01-22,32.53328323364258,34.366144698561925,25.840067386321063,32.5987420960422,58755707
2008-01-23,36.16627883911133,37.55728922221225,33.05696151217986,33.05696151217986,28425991
2008-01-24,36.24810028076172,38.8173789790651,34.52979346485252,38.11369231373191,29911930
2008-01-25,38.11369705200195,38.2937083936835,36.57540136415549,37.96641181663055,12550722
2008-01-28,38.5228157043457,38.8173817200241,34.52979590305806,37.59001962199434,13601109
2008-01-29,37.884586334228516,39.17740954362086,37.311817344616884,38.62100360658633,7679877
2008-01-30,35.789886474609375,38.130055851636385,35.31530471512602,37.96640758136536,9016102
2008-01-31,33.44971466064453,36.26446577886803,33.056959258470066,36.16627637341898,41538563
2008-02-01,34.61161422729492,34.85708660565527,33.711548839973645,34.02248007530579,9089201
2008-02-04,36.395389556884766,36.820875571483796,35.26621675555732,35.26621675555732,12009385
2008-02-05,37.524559020996094,38.01550386657425,35.67533432383377,36.46084518891008,14593303
2008-02-06,37.19725799560547,37.639109191476166,35.118926397052476,36.49357135586343,12429218
2008-02-07,35.44622039794922,37.95003996358981,35.217113291062084,36.68994754627839,11300078
2008-02-08,34.52980041503906,35.96990457705582,33.89157026496909,35.67533852288671,13514197
